Index,Value
2124,-0.84
2125,-1
2126,-0.84
2127,-0.68
2128,-0.52
2129,-0.36
2130,-0.2
2131,-0.04
2132,0.12
2133,0.28
2134,0.44
2135,0.6
2136,0.76
2137,0.92
2138,0.92
2139,0.76
2140,0.6
2141,0.44
2142,0.28
2143,0.12
2144,-0.04
2145,-0.2
2146,-0.36
2147,-0.52
2148,-0.68
2149,-0.84
2150,-1
2151,-0.84
2152,-0.68
2153,-0.52
2154,-0.36
2155,-0.2
2156,-0.04
2157,0.12
2158,0.28
2159,0.44
2160,0.6
2161,0.76
2162,0.92
2163,0.92
2164,0.76
2165,0.6
2166,0.44
2167,0.28
2168,0.12
2169,-0.04
2170,-0.2
2171,-0.36
2172,-0.52
2173,-0.68
2174,-0.84
2175,-1
2176,-0.84
2177,-0.68
2178,-0.52
2179,-0.36
2180,-0.2
2181,-0.04
2182,0.12
2183,0.28
2184,0.44
2185,0.6
2186,0.76
2187,0.92
2188,0.92
2189,0.76
2190,0.6
2191,0.44
2192,0.28
2193,0.12
2194,-0.04
2195,-0.2
2196,-0.36
2197,-0.52
2198,-0.68
2199,-0.84
2200,-1
2201,-0.84
2202,-0.68
2203,-0.52
2204,-0.36
2205,-0.2
2206,-0.04
2207,0.12
2208,0.28
2209,0.44
2210,0.6
2211,0.76
2212,0.92
2213,0.92
2214,0.76
2215,0.6
2216,0.44
2217,0.28
2218,0.12
2219,-0.04
2220,-0.2
2221,-0.36
2222,-0.52
2223,-0.68
2224,-0.84
2225,-1
2226,-0.84
2227,-0.68
2228,-0.52
2229,-0.36
2230,-0.2
2231,-0.04
2232,0.12
2233,0.28
2234,0.44
2235,0.6
2236,0.76
2237,0.92
2238,0.92
2239,0.76
2240,0.6
2241,0.44
2242,0.28
2243,0.12
2244,-0.04
2245,-0.2
2246,-0.36
2247,-0.52
2248,-0.68
2249,-0.84
2250,-1
2251,-0.84
2252,-0.68
2253,-0.52
2254,-0.36
2255,-0.2
2256,-0.04
2257,0.12
2258,0.28
2259,0.44
2260,0.6
2261,0.76
2262,0.92
2263,0.92
2264,0.76
2265,0.6
2266,0.44
2267,0.28
2268,0.12
2269,-0.04
2270,-0.2
2271,-0.36
2272,-0.52
2273,-0.68
2274,-0.84
2275,-1
2276,-0.84
2277,-0.68
2278,-0.52
2279,-0.36
2280,-0.2
2281,-0.04
2282,0.12
2283,0.28
2284,0.44
2285,0.6
2286,0.76
2287,0.92
2288,0.92
2289,0.76
2290,0.6
2291,0.44
2292,0.28
2293,0.12
2294,-0.04
2295,-0.2
2296,-0.36
2297,-0.52
2298,-0.68
2299,-0.84
2300,-1
2301,-0.84
2302,-0.68
2303,-0.52
2304,-0.36
2305,-0.2
2306,-0.04
2307,0.12
2308,0.28
2309,0.44
2310,0.6
2311,0.76
2312,0.92
2313,0.92
2314,0.76
2315,0.6
2316,0.44
2317,0.28
2318,0.12
2319,-0.04
2320,-0.2
2321,-0.36
2322,-0.52
2323,-0.68
2324,-0.84
2325,-1
2326,-0.84
2327,-0.68
2328,-0.52
2329,-0.36
2330,-0.2
2331,-0.04
2332,0.12
2333,0.28
2334,0.44
2335,0.6
2336,0.76
2337,0.92
2338,0.92
2339,0.76
2340,0.6
2341,0.44
2342,0.28
2343,0.12
2344,-0.04
2345,-0.2
2346,-0.36
2347,-0.52
2348,-0.68
2349,-0.84
2350,-1
2351,-0.84
2352,-0.68
2353,-0.52
2354,-0.36
2355,-0.2
2356,-0.04
2357,0.12
2358,0.28
2359,0.44
2360,0.6
2361,0.76
2362,0.92
2363,0.92
2364,0.76
2365,0.6
2366,0.44
2367,0.28
2368,0.12
2369,-0.04
2370,-0.2
2371,-0.36
2372,-0.52
2373,-0.68
2374,-0.84
2375,-1
2376,-0.84
2377,-0.68
2378,-0.52
2379,-0.36
2380,-0.2
2381,-0.04
2382,0.12
2383,0.28
2384,0.44
2385,0.6
2386,0.76
2387,0.92
2388,0.92
2389,0.76
2390,0.6
2391,0.44
2392,0.28
2393,0.12
2394,-0.04
2395,-0.2
2396,-0.36
2397,-0.52
2398,-0.68
2399,-0.84
2400,-1
2401,-0.84
2402,-0.68
2403,-0.52
2404,-0.36
2405,-0.2
2406,-0.04
2407,0.12
2408,0.28
2409,0.44
2410,0.6
2411,0.76
2412,0.92
2413,0.92
2414,0.76
2415,0.6
2416,0.44
2417,0.28
2418,0.12
2419,-0.04
2420,-0.2
2421,-0.36
2422,-0.52
2423,-0.68
2424,-0.84
2425,-1
2426,-0.84
2427,-0.68
2428,-0.52
2429,-0.36
2430,-0.2
2431,-0.04
2432,0.12
2433,0.28
2434,0.44
2435,0.6
2436,0.76
2437,0.92
2438,0.92
2439,0.76
2440,0.6
2441,0.44
2442,0.28
2443,0.12
2444,-0.04
2445,-0.2
2446,-0.36
2447,-0.52
2448,-0.68
2449,-0.84
2450,-1
2451,-0.84
2452,-0.68
2453,-0.52
2454,-0.36
2455,-0.2
2456,-0.04
2457,0.12
2458,0.28
2459,0.44
2460,0.6
2461,0.76
2462,0.92
2463,0.92
2464,0.76
2465,0.6
2466,0.44
2467,0.28
2468,0.12
2469,-0.04
2470,-0.2
2471,-0.36
2472,-0.52
2473,-0.68
2474,-0.84
2475,-1
2476,-0.84
2477,-0.68
2478,-0.52
2479,-0.36
2480,-0.2
2481,-0.04
2482,0.12
2483,0.28
2484,0.44
2485,0.6
2486,0.76
2487,0.92
2488,0.92
2489,0.76
2490,0.6
2491,0.44
2492,0.28
2493,0.12
2494,-0.04
2495,-0.2
2496,-0.36
2497,-0.52
2498,-0.68
2499,-0.84
2500,-1
2501,-0.84
2502,-0.68
2503,-0.52
2504,-0.36
2505,-0.2
2506,-0.04
2507,0.12
2508,0.28
2509,0.44
2510,0.6
2511,0.76
2512,0.92
2513,0.92
2514,0.76
2515,0.6
2516,0.44
2517,0.28
2518,0.12
2519,-0.04
2520,-0.2
2521,-0.36
2522,-0.52
2523,-0.68
2524,-0.84
2525,-1
2526,-0.84
2527,-0.68
2528,-0.52
2529,-0.36
2530,-0.2
2531,-0.04
2532,0.12
2533,0.28
2534,0.44
2535,0.6
2536,0.76
2537,0.92
2538,0.92
2539,0.76
2540,0.6
2541,0.44
2542,0.28
2543,0.12
2544,-0.04
2545,-0.2
2546,-0.36
2547,-0.52
2548,-0.68
2549,-0.84
2550,-1
2551,-0.84
2552,-0.68
2553,-0.52
2554,-0.36
2555,-0.2
2556,-0.04
2557,0.12
2558,0.28
2559,0.44
2560,0.6
2561,0.76
2562,0.92
2563,0.92
2564,0.76
2565,0.6
2566,0.44
2567,0.28
2568,0.12
2569,-0.04
2570,-0.2
2571,-0.36
2572,-0.52
2573,-0.68
2574,-0.84
2575,-1
2576,-0.84
2577,-0.68
2578,-0.52
2579,-0.36
2580,-0.2
2581,-0.04
2582,0.12
2583,0.28
2584,0.44
2585,0.6
2586,0.76
2587,0.92
2588,0.92
2589,0.76
2590,0.6
2591,0.44
2592,0.28
2593,0.12
2594,-0.04
2595,-0.2
2596,-0.36
2597,-0.52
2598,-0.68
2599,-0.84
2600,-1
2601,-0.84
2602,-0.68
2603,-0.52
2604,-0.36
2605,-0.2
2606,-0.04
2607,0.12
2608,0.28
2609,0.44
2610,0.6
2611,0.76
2612,0.92
2613,0.92
2614,0.76
2615,0.6
2616,0.44
2617,0.28
2618,0.12
2619,-0.04
2620,-0.2
2621,-0.36
2622,-0.52
2623,-0.68
2624,-0.84
2625,-1
2626,-0.84
2627,-0.68
2628,-0.52
2629,-0.36
2630,-0.2
2631,-0.04
2632,0.12
2633,0.28
2634,0.44
2635,0.6
2636,0.76
2637,0.92
2638,0.92
2639,0.76
2640,0.6
2641,0.44
2642,0.28
2643,0.12
2644,-0.04
2645,-0.2
2646,-0.36
2647,-0.52
2648,-0.68
2649,-0.84
2650,-1
2651,-0.84
2652,-0.68
2653,-0.52
2654,-0.36
2655,-0.2
2656,-0.04
2657,0.12
2658,0.28
2659,0.44
2660,0.6
2661,0.76
2662,0.92
2663,0.92
2664,0.76
2665,0.6
2666,0.44
2667,0.28
2668,0.12
2669,-0.04
2670,-0.2
2671,-0.36
2672,-0.52
2673,-0.68
2674,-0.84
2675,-1
2676,-0.84
2677,-0.68
2678,-0.52
2679,-0.36
2680,-0.2
2681,-0.04
2682,0.12
2683,0.28
2684,0.44
2685,0.6
2686,0.76
2687,0.92
2688,0.92
2689,0.76
2690,0.6
2691,0.44
2692,0.28
2693,0.12
2694,-0.04
2695,-0.2
2696,-0.36
2697,-0.52
2698,-0.68
2699,-0.84
2700,-1
2701,-0.84
2702,-0.68
2703,-0.52
2704,-0.36
2705,-0.2
2706,-0.04
2707,0.12
2708,0.28
2709,0.44
2710,0.6
2711,0.76
2712,0.92
2713,0.92
2714,0.76
2715,0.6
2716,0.44
2717,0.28
2718,0.12
2719,-0.04
2720,-0.2
2721,-0.36
2722,-0.52
2723,-0.68
2724,-0.84
2725,-1
2726,-0.84
2727,-0.68
2728,-0.52
2729,-0.36
2730,-0.2
2731,-0.04
2732,0.12
2733,0.28
2734,0.44
2735,0.6
2736,0.76
2737,0.92
2738,0.92
2739,0.76
2740,0.6
2741,0.44
2742,0.28
2743,0.12
2744,-0.04
2745,-0.2
2746,-0.36
2747,-0.52
2748,-0.68
2749,-0.84
2750,-1
2751,-0.84
2752,-0.68
2753,-0.52
2754,-0.36
2755,-0.2
2756,-0.04
2757,0.12
2758,0.28
2759,0.44
2760,0.6
2761,0.76
2762,0.92
2763,0.92
2764,0.76
2765,0.6
2766,0.44
2767,0.28
2768,0.12
2769,-0.04
2770,-0.2
2771,-0.36
2772,-0.52
2773,-0.68
2774,-0.84
2775,-1
2776,-0.84
2777,-0.68
2778,-0.52
2779,-0.36
2780,-0.2
2781,-0.04
2782,0.12
2783,0.28
2784,0.44
2785,0.6
2786,0.76
2787,0.92
2788,0.92
2789,0.76
2790,0.6
2791,0.44
2792,0.28
2793,0.12
2794,-0.04
2795,-0.2
2796,-0.36
2797,-0.52
2798,-0.68
2799,-0.84
2800,-1
2801,-0.84
2802,-0.68
2803,-0.52
2804,-0.36
2805,-0.2
2806,-0.04
2807,0.12
2808,0.28
2809,0.44
2810,0.6
2811,0.76
2812,0.92
2813,0.92
2814,0.76
2815,0.6
2816,0.44
2817,0.28
2818,0.12
2819,-0.04
2820,-0.2
2821,-0.36
2822,-0.52
2823,-0.68
2824,-0.84
2825,-1
2826,-0.84
2827,-0.68
2828,-0.52
2829,-0.36
2830,-0.2
2831,-0.04
2832,0.12
2833,0.28
2834,0.44
2835,0.6
2836,0.76
2837,0.92
2838,0.92
2839,0.76
2840,0.6
2841,0.44
2842,0.28
2843,0.12
2844,-0.04
2845,-0.2
2846,-0.36
2847,-0.52
2848,-0.68
2849,-0.84
2850,-1
2851,-0.84
2852,-0.68
2853,-0.52
2854,-0.36
2855,-0.2
2856,-0.04
2857,0.12
2858,0.28
2859,0.44
2860,0.6
2861,0.76
2862,0.92
2863,0.92
2864,0.76
2865,0.6
2866,0.44
2867,0.28
2868,0.12
2869,-0.04
2870,-0.2
2871,-0.36
2872,-0.52
2873,-0.68
2874,-0.84
2875,-1
2876,-0.84
2877,-0.68
2878,-0.52
2879,-0.36
2880,-0.2
2881,-0.04
2882,0.12
2883,0.28
2884,0.44
2885,0.6
2886,0.76
2887,0.92
2888,0.92
2889,0.76
2890,0.6
2891,0.44
2892,0.28
2893,0.12
2894,-0.04
2895,-0.2
2896,-0.36
2897,-0.52
2898,-0.68
2899,-0.84
2900,-1
2901,-0.84
2902,-0.68
2903,-0.52
2904,-0.36
2905,-0.2
2906,-0.04
2907,0.12
2908,0.28
2909,0.44
2910,0.6
2911,0.76
2912,0.92
2913,0.92
2914,0.76
2915,0.6
2916,0.44
2917,0.28
2918,0.12
2919,-0.04
2920,-0.2
2921,-0.36
2922,-0.52
2923,-0.68
2924,-0.84
2925,-1
2926,-0.84
2927,-0.68
2928,-0.52
2929,-0.36
2930,-0.2
2931,-0.04
2932,0.12
2933,0.28
2934,0.44
2935,0.6
2936,0.76
2937,0.92
2938,0.92
2939,0.76
2940,0.6
2941,0.44
2942,0.28
2943,0.12
2944,-0.04
2945,-0.2
2946,-0.36
2947,-0.52
2948,-0.68
2949,-0.84
2950,-1
2951,-0.84
2952,-0.68
2953,-0.52
2954,-0.36
2955,-0.2
2956,-0.04
2957,0.12
2958,0.28
2959,0.44
2960,0.6
2961,0.76
2962,0.92
2963,0.92
2964,0.76
2965,0.6
2966,0.44
2967,0.28
2968,0.12
2969,-0.04
2970,-0.2
2971,-0.36
2972,-0.52
2973,-0.68
2974,-0.84
2975,-1
2976,-0.84
2977,-0.68
2978,-0.52
2979,-0.36
2980,-0.2
2981,-0.04
2982,0.12
2983,0.28
2984,0.44
2985,0.6
2986,0.76
2987,0.92
2988,0.92
2989,0.76
2990,0.6
2991,0.44
2992,0.28
2993,0.12
2994,-0.04
2995,-0.2
2996,-0.36
2997,-0.52
2998,-0.68
2999,-0.84
3000,-1
3001,-0.84
3002,-0.68
3003,-0.52
3004,-0.36
3005,-0.2
3006,-0.04
3007,0.12
3008,0.28
3009,0.44
3010,0.6
3011,0.76
3012,0.92
3013,0.92
3014,0.76
3015,0.6
3016,0.44
3017,0.28
3018,0.12
3019,-0.04
3020,-0.2
3021,-0.36
3022,-0.52
3023,-0.68
3024,-0.84
3025,-1
3026,-0.84
3027,-0.68
3028,-0.52
3029,-0.36
3030,-0.2
3031,-0.04
3032,0.12
3033,0.28
3034,0.44
3035,0.6
3036,0.76
3037,0.92
3038,0.92
3039,0.76
3040,0.6
3041,0.44
3042,0.28
3043,0.12
3044,-0.04
3045,-0.2
3046,-0.36
3047,-0.52
3048,-0.68
3049,-0.84
3050,-1
3051,-0.84
3052,-0.68
3053,-0.52
3054,-0.36
3055,-0.2
3056,-0.04
3057,0.12
3058,0.28
3059,0.44
3060,0.6
3061,0.76
3062,0.92
3063,0.92
3064,0.76
3065,0.6
3066,0.44
3067,0.28
3068,0.12
3069,-0.04
3070,-0.2
3071,-0.36
3072,0.135335
3073,0.136396
3074,0.137462
3075,0.138535
3076,0.139614
3077,0.1407
3078,0.141791
3079,0.142889
3080,0.143993
3081,0.145104
3082,0.146221
3083,0.147344
3084,0.148474
3085,0.149609
3086,0.150752
3087,0.151901
3088,0.153056
3089,0.154217
3090,0.155385
3091,0.15656
3092,0.157741
3093,0.158928
3094,0.160122
3095,0.161323
3096,0.16253
3097,0.163743
3098,0.164963
3099,0.16619
3100,0.167423
3101,0.168663
3102,0.169909
3103,0.171162
3104,0.172422
3105,0.173688
3106,0.174961
3107,0.17624
3108,0.177526
3109,0.178819
3110,0.180118
3111,0.181424
3112,0.182737
3113,0.184056
3114,0.185383
3115,0.186715
3116,0.188055
3117,0.189401
3118,0.190754
3119,0.192114
3120,0.193481
3121,0.194854
3122,0.196234
3123,0.197621
3124,0.199014
3125,0.200414
3126,0.201821
3127,0.203235
3128,0.204656
3129,0.206083
3130,0.207517
3131,0.208958
3132,0.210406
3133,0.211861
3134,0.213322
3135,0.21479
3136,0.216265
3137,0.217747
3138,0.219236
3139,0.220731
3140,0.222233
3141,0.223742
3142,0.225258
3143,0.226781
3144,0.22831
3145,0.229846
3146,0.231389
3147,0.232939
3148,0.234496
3149,0.236059
3150,0.23763
3151,0.239207
3152,0.24079
3153,0.242381
3154,0.243979
3155,0.245583
3156,0.247194
3157,0.248811
3158,0.250436
3159,0.252067
3160,0.253705
3161,0.25535
3162,0.257002
3163,0.25866
3164,0.260325
3165,0.261997
3166,0.263675
3167,0.26536
3168,0.267052
3169,0.26875
3170,0.270455
3171,0.272167
3172,0.273886
3173,0.275611
3174,0.277343
3175,0.279081
3176,0.280826
3177,0.282578
3178,0.284336
3179,0.286101
3180,0.287872
3181,0.28965
3182,0.291434
3183,0.293225
3184,0.295023
3185,0.296827
3186,0.298637
3187,0.300454
3188,0.302277
3189,0.304107
3190,0.305943
3191,0.307785
3192,0.309634
3193,0.31149
3194,0.313351
3195,0.315219
3196,0.317093
3197,0.318974
3198,0.32086
3199,0.322753
3200,0.324652
3201,0.326558
3202,0.328469
3203,0.330387
3204,0.332311
3205,0.334241
3206,0.336177
3207,0.338119
3208,0.340067
3209,0.342021
3210,0.343981
3211,0.345947
3212,0.347919
3213,0.349897
3214,0.35188
3215,0.35387
3216,0.355865
3217,0.357866
3218,0.359873
3219,0.361886
3220,0.363904
3221,0.365928
3222,0.367958
3223,0.369993
3224,0.372034
3225,0.374081
3226,0.376133
3227,0.37819
3228,0.380253
3229,0.382321
3230,0.384395
3231,0.386474
3232,0.388558
3233,0.390648
3234,0.392743
3235,0.394843
3236,0.396948
3237,0.399058
3238,0.401174
3239,0.403294
3240,0.40542
3241,0.40755
3242,0.409686
3243,0.411826
3244,0.413972
3245,0.416122
3246,0.418277
3247,0.420436
3248,0.4226
3249,0.424769
3250,0.426943
3251,0.429121
3252,0.431304
3253,0.433491
3254,0.435683
3255,0.437879
3256,0.440079
3257,0.442284
3258,0.444493
3259,0.446706
3260,0.448923
3261,0.451145
3262,0.45337
3263,0.4556
3264,0.457833
3265,0.460071
3266,0.462312
3267,0.464557
3268,0.466806
3269,0.469059
3270,0.471315
3271,0.473575
3272,0.475839
3273,0.478106
3274,0.480377
3275,0.482651
3276,0.484928
3277,0.487209
3278,0.489493
3279,0.49178
3280,0.49407
3281,0.496363
3282,0.49866
3283,0.500959
3284,0.503261
3285,0.505567
3286,0.507875
3287,0.510185
3288,0.512499
3289,0.514815
3290,0.517133
3291,0.519455
3292,0.521778
3293,0.524104
3294,0.526433
3295,0.528763
3296,0.531096
3297,0.533431
3298,0.535768
3299,0.538107
3300,0.540448
3301,0.542791
3302,0.545136
3303,0.547483
3304,0.549831
3305,0.552181
3306,0.554532
3307,0.556885
3308,0.55924
3309,0.561596
3310,0.563953
3311,0.566311
3312,0.568671
3313,0.571032
3314,0.573394
3315,0.575756
3316,0.57812
3317,0.580485
3318,0.58285
3319,0.585216
3320,0.587583
3321,0.58995
3322,0.592318
3323,0.594686
3324,0.597054
3325,0.599423
3326,0.601792
3327,0.604161
3328,0.606531
3329,0.6089
3330,0.611269
3331,0.613638
3332,0.616007
3333,0.618375
3334,0.620744
3335,0.623111
3336,0.625479
3337,0.627845
3338,0.630211
3339,0.632576
3340,0.634941
3341,0.637304
3342,0.639667
3343,0.642028
3344,0.644389
3345,0.646748
3346,0.649106
3347,0.651462
3348,0.653818
3349,0.656171
3350,0.658523
3351,0.660874
3352,0.663223
3353,0.66557
3354,0.667915
3355,0.670258
3356,0.672599
3357,0.674938
3358,0.677274
3359,0.679609
3360,0.681941
3361,0.68427
3362,0.686597
3363,0.688922
3364,0.691244
3365,0.693563
3366,0.695879
3367,0.698192
3368,0.700503
3369,0.70281
3370,0.705114
3371,0.707415
3372,0.709712
3373,0.712006
3374,0.714297
3375,0.716584
3376,0.718868
3377,0.721147
3378,0.723423
3379,0.725695
3380,0.727963
3381,0.730227
3382,0.732487
3383,0.734743
3384,0.736994
3385,0.739241
3386,0.741483
3387,0.743721
3388,0.745954
3389,0.748183
3390,0.750407
3391,0.752626
3392,0.75484
3393,0.757049
3394,0.759252
3395,0.761451
3396,0.763644
3397,0.765832
3398,0.768015
3399,0.770192
3400,0.772363
3401,0.774529
3402,0.776688
3403,0.778842
3404,0.78099
3405,0.783132
3406,0.785268
3407,0.787398
3408,0.789522
3409,0.791639
3410,0.793749
3411,0.795854
3412,0.797951
3413,0.800042
3414,0.802126
3415,0.804203
3416,0.806274
3417,0.808337
3418,0.810393
3419,0.812442
3420,0.814484
3421,0.816519
3422,0.818546
3423,0.820566
3424,0.822578
3425,0.824582
3426,0.826579
3427,0.828568
3428,0.830549
3429,0.832522
3430,0.834486
3431,0.836443
3432,0.838392
3433,0.840332
3434,0.842264
3435,0.844188
3436,0.846103
3437,0.848009
3438,0.849907
3439,0.851796
3440,0.853676
3441,0.855548
3442,0.85741
3443,0.859263
3444,0.861107
3445,0.862942
3446,0.864768
3447,0.866584
3448,0.868391
3449,0.870188
3450,0.871976
3451,0.873754
3452,0.875522
3453,0.877281
3454,0.87903
3455,0.880768
3456,0.882497
3457,0.884215
3458,0.885924
3459,0.887622
3460,0.88931
3461,0.890987
3462,0.892654
3463,0.894311
3464,0.895957
3465,0.897592
3466,0.899216
3467,0.90083
3468,0.902433
3469,0.904025
3470,0.905605
3471,0.907175
3472,0.908734
3473,0.910281
3474,0.911817
3475,0.913342
3476,0.914855
3477,0.916357
3478,0.917848
3479,0.919326
3480,0.920793
3481,0.922249
3482,0.923692
3483,0.925124
3484,0.926544
3485,0.927952
3486,0.929347
3487,0.930731
3488,0.932102
3489,0.933462
3490,0.934809
3491,0.936143
3492,0.937466
3493,0.938775
3494,0.940073
3495,0.941357
3496,0.942629
3497,0.943889
3498,0.945135
3499,0.946369
3500,0.94759
3501,0.948798
3502,0.949994
3503,0.951176
3504,0.952345
3505,0.953501
3506,0.954644
3507,0.955773
3508,0.956889
3509,0.957992
3510,0.959082
3511,0.960158
3512,0.961221
3513,0.96227
3514,0.963306
3515,0.964328
3516,0.965337
3517,0.966331
3518,0.967313
3519,0.96828
3520,0.969233
3521,0.970173
3522,0.971098
3523,0.97201
3524,0.972908
3525,0.973792
3526,0.974661
3527,0.975517
3528,0.976358
3529,0.977185
3530,0.977998
3531,0.978797
3532,0.979581
3533,0.980352
3534,0.981107
3535,0.981849
3536,0.982575
3537,0.983288
3538,0.983986
3539,0.984669
3540,0.985338
3541,0.985992
3542,0.986632
3543,0.987257
3544,0.987867
3545,0.988463
3546,0.989044
3547,0.98961
3548,0.990161
3549,0.990698
3550,0.991219
3551,0.991726
3552,0.992218
3553,0.992695
3554,0.993157
3555,0.993604
3556,0.994036
3557,0.994454
3558,0.994856
3559,0.995243
3560,0.995615
3561,0.995972
3562,0.996314
3563,0.996641
3564,0.996953
3565,0.99725
3566,0.997531
3567,0.997798
3568,0.998049
3569,0.998285
3570,0.998506
3571,0.998711
3572,0.998902
3573,0.999077
3574,0.999237
3575,0.999382
3576,0.999512
3577,0.999626
3578,0.999725
3579,0.999809
3580,0.999878
3581,0.999931
3582,0.999969
3583,0.999992
3584,1
3585,0.999992
3586,0.999969
3587,0.999931
3588,0.999878
3589,0.999809
3590,0.999725
3591,0.999626
3592,0.999512
3593,0.999382
3594,0.999237
3595,0.999077
3596,0.998902
3597,0.998711
3598,0.998506
3599,0.998285
3600,0.998049
3601,0.997798
3602,0.997531
3603,0.99725
3604,0.996953
3605,0.996641
3606,0.996314
3607,0.995972
3608,0.995615
3609,0.995243
3610,0.994856
3611,0.994454
3612,0.994036
3613,0.993604
3614,0.993157
3615,0.992695
3616,0.992218
3617,0.991726
3618,0.991219
3619,0.990698
3620,0.990161
3621,0.98961
3622,0.989044
3623,0.988463
3624,0.987867
3625,0.987257
3626,0.986632
3627,0.985992
3628,0.985338
3629,0.984669
3630,0.983986
3631,0.983288
3632,0.982575
3633,0.981849
3634,0.981107
3635,0.980352
3636,0.979581
3637,0.978797
3638,0.977998
3639,0.977185
3640,0.976358
3641,0.975517
3642,0.974661
3643,0.973792
3644,0.972908
3645,0.97201
3646,0.971098
3647,0.970173
3648,0.969233
3649,0.96828
3650,0.967313
3651,0.966331
3652,0.965337
3653,0.964328
3654,0.963306
3655,0.96227
3656,0.961221
3657,0.960158
3658,0.959082
3659,0.957992
3660,0.956889
3661,0.955773
3662,0.954644
3663,0.953501
3664,0.952345
3665,0.951176
3666,0.949994
3667,0.948798
3668,0.94759
3669,0.946369
3670,0.945135
3671,0.943889
3672,0.942629
3673,0.941357
3674,0.940073
3675,0.938775
3676,0.937466
3677,0.936143
3678,0.934809
3679,0.933462
3680,0.932102
3681,0.930731
3682,0.929347
3683,0.927952
3684,0.926544
3685,0.925124
3686,0.923692
3687,0.922249
3688,0.920793
3689,0.919326
3690,0.917848
3691,0.916357
3692,0.914855
3693,0.913342
3694,0.911817
3695,0.910281
3696,0.908734
3697,0.907175
3698,0.905605
3699,0.904025
3700,0.902433
3701,0.90083
3702,0.899216
3703,0.897592
3704,0.895957
3705,0.894311
3706,0.892654
3707,0.890987
3708,0.88931
3709,0.887622
3710,0.885924
3711,0.884215
3712,0.882497
3713,0.880768
3714,0.87903
3715,0.877281
3716,0.875522
3717,0.873754
3718,0.871976
3719,0.870188
3720,0.868391
3721,0.866584
3722,0.864768
3723,0.862942
3724,0.861107
3725,0.859263
3726,0.85741
3727,0.855548
3728,0.853676
3729,0.851796
3730,0.849907
3731,0.848009
3732,0.846103
3733,0.844188
3734,0.842264
3735,0.840332
3736,0.838392
3737,0.836443
3738,0.834486
3739,0.832522
3740,0.830549
3741,0.828568
3742,0.826579
3743,0.824582
3744,0.822578
3745,0.820566
3746,0.818546
3747,0.816519
3748,0.814484
3749,0.812442
3750,0.810393
3751,0.808337
3752,0.806274
3753,0.804203
3754,0.802126
3755,0.800042
3756,0.797951
3757,0.795854
3758,0.793749
3759,0.791639
3760,0.789522
3761,0.787398
3762,0.785268
3763,0.783132
3764,0.78099
3765,0.778842
3766,0.776688
3767,0.774529
3768,0.772363
3769,0.770192
3770,0.768015
3771,0.765832
3772,0.763644
3773,0.761451
3774,0.759252
3775,0.757049
3776,0.75484
3777,0.752626
3778,0.750407
3779,0.748183
3780,0.745954
3781,0.743721
3782,0.741483
3783,0.739241
3784,0.736994
3785,0.734743
3786,0.732487
3787,0.730227
3788,0.727963
3789,0.725695
3790,0.723423
3791,0.721147
3792,0.718868
3793,0.716584
3794,0.714297
3795,0.712006
3796,0.709712
3797,0.707415
3798,0.705114
3799,0.70281
3800,0.700503
3801,0.698192
3802,0.695879
3803,0.693563
3804,0.691244
3805,0.688922
3806,0.686597
3807,0.68427
3808,0.681941
3809,0.679609
3810,0.677274
3811,0.674938
3812,0.672599
3813,0.670258
3814,0.667915
3815,0.66557
3816,0.663223
3817,0.660874
3818,0.658523
3819,0.656171
3820,0.653818
3821,0.651462
3822,0.649106
3823,0.646748
3824,0.644389
3825,0.642028
3826,0.639667
3827,0.637304
3828,0.634941
3829,0.632576
3830,0.630211
3831,0.627845
3832,0.625479
3833,0.623111
3834,0.620744
3835,0.618375
3836,0.616007
3837,0.613638
3838,0.611269
3839,0.6089
3840,0.606531
3841,0.604161
3842,0.601792
3843,0.599423
3844,0.597054
3845,0.594686
3846,0.592318
3847,0.58995
3848,0.587583
3849,0.585216
3850,0.58285
3851,0.580485
3852,0.57812
3853,0.575756
3854,0.573394
3855,0.571032
3856,0.568671
3857,0.566311
3858,0.563953
3859,0.561596
3860,0.55924
3861,0.556885
3862,0.554532
3863,0.552181
3864,0.549831
3865,0.547483
3866,0.545136
3867,0.542791
3868,0.540448
3869,0.538107
3870,0.535768
3871,0.533431
3872,0.531096
3873,0.528763
3874,0.526433
3875,0.524104
3876,0.521778
3877,0.519455
3878,0.517133
3879,0.514815
3880,0.512499
3881,0.510185
3882,0.507875
3883,0.505567
3884,0.503261
3885,0.500959
3886,0.49866
3887,0.496363
3888,0.49407
3889,0.49178
3890,0.489493
3891,0.487209
3892,0.484928
3893,0.482651
3894,0.480377
3895,0.478106
3896,0.475839
3897,0.473575
3898,0.471315
3899,0.469059
3900,0.466806
3901,0.464557
3902,0.462312
3903,0.460071
3904,0.457833
3905,0.4556
3906,0.45337
3907,0.451145
3908,0.448923
3909,0.446706
3910,0.444493
3911,0.442284
3912,0.440079
3913,0.437879
3914,0.435683
3915,0.433491
3916,0.431304
3917,0.429121
3918,0.426943
3919,0.424769
3920,0.4226
3921,0.420436
3922,0.418277
3923,0.416122
3924,0.413972
3925,0.411826
3926,0.409686
3927,0.40755
3928,0.40542
3929,0.403294
3930,0.401174
3931,0.399058
3932,0.396948
3933,0.394843
3934,0.392743
3935,0.390648
3936,0.388558
3937,0.386474
3938,0.384395
3939,0.382321
